,arcid,fracarea,glwdunit,outflowcell
0,341.0,0.07327882960717182,252.0,349
1,342.0,0.17319528330195078,252.0,349
2,343.0,0.18320859645120405,252.0,349
3,344.0,0.16781057297900662,252.0,349
4,345.0,0.12590773327923002,252.0,349
5,346.0,0.10183189312743524,252.0,349
6,347.0,0.1024138034973949,252.0,349
7,348.0,0.06821855370803606,252.0,349
8,349.0,0.004134734048570448,252.0,349
9,391.0,0.11544415603950929,1084.0,394
10,392.0,0.2569565132071063,1084.0,394
11,393.0,0.35596113531609064,1084.0,394
12,394.0,0.2716381954372938,1084.0,394
13,620.0,0.15805820391132502,968.0,621
14,621.0,0.3002405368308168,968.0,621
15,810.0,0.22772368380578778,968.0,621
16,811.0,0.3107312684385233,968.0,621
17,812.0,0.0032463070135471186,968.0,621
18,2283.0,0.23042675407759286,1015.0,2286
19,2284.0,0.16463870619827017,1015.0,2286
20,2285.0,0.307678143699318,1015.0,2286
21,2286.0,0.2816493001036607,1015.0,2286
22,2489.0,0.015607095921158227,1015.0,2286
23,2511.0,0.004684476469118731,597.0,2511
24,2512.0,0.0061877301230818796,597.0,2511
25,2748.0,0.015027913298879954,597.0,2511
26,2749.0,0.3385490576329632,597.0,2511
27,2750.0,0.2868504940946502,597.0,2511
28,2751.0,0.24421837731561322,597.0,2511
29,2752.0,0.10448195106569275,597.0,2511
30,3010.0,0.16926742011709586,118.0,3010
31,3011.0,0.2723601687411091,118.0,3010
32,3012.0,0.037058986307101915,118.0,3010
33,3219.0,0.03508483334218667,38.0,3446
34,3220.0,0.010004273112102717,38.0,3446
35,3251.0,0.1632634138886768,118.0,3010
36,3252.0,0.27465922782794483,118.0,3010
37,3253.0,0.08205885946003931,118.0,3010
38,3254.0,0.0013319236580321358,118.0,3010
39,3445.0,0.02738267127012726,38.0,3446
40,3446.0,0.10283856971926003,38.0,3446
41,3447.0,0.054117573805275626,38.0,3446
42,3448.0,0.0444385278975361,38.0,3446
43,3449.0,0.04685688337563097,38.0,3446
44,3450.0,0.04119354450241007,38.0,3446
45,3451.0,0.03145868077893896,38.0,3446
46,3452.0,0.05826297058953178,38.0,3446
47,3453.0,0.0871182255853029,38.0,3446
48,3454.0,0.07319339316557302,38.0,3446
49,3455.0,0.029914253553447213,38.0,3446
50,3456.0,0.0068162364980554465,38.0,3446
51,3458.0,0.08773611689093305,503.0,3458
52,3459.0,0.8423682230650743,503.0,3458
53,3460.0,0.06989566004399259,503.0,3458
54,3649.0,0.06617668889075429,2284.0,3651
55,3650.0,0.4889909623363755,2284.0,3651
56,3651.0,0.34854224439719206,2284.0,3651
57,3652.0,0.0719188401909397,38.0,3446
58,3653.0,0.09414464360381285,38.0,3446
59,3654.0,0.0896902918994834,38.0,3446
60,3655.0,0.023686988623651307,38.0,3446
61,3656.0,0.006516931683289829,38.0,3446
62,3663.0,0.001798128960914012,372.0,3663
63,3664.0,0.341334898562322,372.0,3663
64,3665.0,0.656866972476764,372.0,3663
65,3871.0,0.08024860956159392,2284.0,3651
66,3872.0,0.01604149481408428,2284.0,3651
67,3873.0,0.001004004806914288,38.0,3446
68,3874.0,0.05261584482721326,38.0,3446
69,3875.0,0.011741817169316595,38.0,3446
70,4131.0,0.07258458385931442,905.0,4415
71,4132.0,0.3644202178390638,905.0,4415
72,4148.0,0.04470810229918504,1187.0,4431
73,4149.0,0.4165313455803204,1187.0,4431
74,4240.0,0.426118204117725,1006.0,4240
75,4241.0,0.5738817958822751,1006.0,4240
76,4246.0,0.12758901746584375,393.0,4248
77,4247.0,0.8326541732157613,393.0,4248
78,4248.0,0.03975680931839498,393.0,4248
79,4380.0,0.21819470441873054,957.0,4381
80,4381.0,0.7818052955812694,957.0,4381
81,4414.0,0.1100882026048889,905.0,4415
82,4415.0,0.4529069956967327,905.0,4415
83,4431.0,0.11583792069212177,1187.0,4431
84,4432.0,0.4229226314283727,1187.0,4431
85,4474.0,0.38256365815522975,570.0,4770
86,4475.0,0.34670631432996085,570.0,4770
87,4628.0,0.4894955651342762,1098.0,4629
88,4629.0,0.12919225564961156,1098.0,4629
89,4702.0,1.0,1291.0,4702
90,4703.0,0.4195042427160264,246.0,4703
91,4704.0,0.5724791967018694,246.0,4703
92,4705.0,0.008016560582104287,246.0,4703
93,4769.0,0.22360833866801225,570.0,4770
94,4770.0,0.047121688846797245,570.0,4770
95,4774.0,0.11740464246482164,157.0,4775
96,4775.0,0.46480849485937126,157.0,4775
97,4776.0,0.41778686267580706,157.0,4775
98,4777.0,1.0,447.0,4777
99,4778.0,0.5214674816117464,794.0,4778
100,4779.0,0.43811832789372096,794.0,4778
101,4780.0,0.040414190494532695,794.0,4778
102,4783.0,0.06448484197965412,505.0,5107
103,4784.0,0.6792842445449656,505.0,5107
104,4937.0,0.3506953875654023,1098.0,4629
105,4938.0,0.030616791650709792,1098.0,4629
106,5095.0,1.0,1026.0,5095
107,5106.0,0.053792722203371196,505.0,5107
108,5107.0,0.20243819127200907,505.0,5107
109,5140.0,0.1619986301146131,895.0,5140
110,5151.0,0.29206263334672067,495.0,5151
111,5152.0,0.2577575517034391,495.0,5151
112,5185.0,0.05932425062717146,1049.0,5546
113,5186.0,0.01204686890620335,1049.0,5546
114,5188.0,0.5529933909338574,648.0,5188
115,5189.0,0.4470066090661427,648.0,5188
116,5312.0,0.7766203399236525,838.0,5312
117,5313.0,0.22337966007634738,838.0,5312
118,5445.0,0.7005784778828781,1285.0,5823
119,5466.0,0.0981944602491065,516.0,5466
120,5467.0,0.2298440375986114,516.0,5466
121,5468.0,0.026256932431733146,516.0,5466
122,5478.0,0.08582176903618027,160.0,5478
123,5479.0,0.48669953531072907,160.0,5478
124,5480.0,0.33799178829574233,160.0,5478
125,5481.0,0.015506162429483458,160.0,5478
126,5496.0,0.8213325575591534,895.0,5140
127,5497.0,0.01666881232623355,895.0,5140
128,5503.0,0.18318032410960167,940.0,5504
129,5504.0,0.8168196758903984,940.0,5504
130,5507.0,0.18086463745271564,495.0,5151
131,5508.0,0.2693151774971245,495.0,5151
132,5544.0,0.04354504986257029,2235.0,5547
133,5545.0,0.5821466368937646,2235.0,5547
134,5546.0,0.9286288804666252,1049.0,5546
135,5547.0,0.1939261894264703,2235.0,5547
136,5548.0,0.18038212381719487,2235.0,5547
137,5559.0,0.21812100028521367,441.0,5970
138,5560.0,0.17659523565501847,441.0,5970
139,5561.0,0.0320573179334637,437.0,5971
140,5567.0,0.01584343710214145,1251.0,5977
141,5823.0,0.2994215221171219,1285.0,5823
142,5846.0,0.6096109862030763,1176.0,5847
143,5847.0,0.21849169803984259,1176.0,5847
144,5857.0,0.11891390629653488,516.0,5466
145,5858.0,0.5173183028521111,516.0,5466
146,5859.0,0.009472360571902932,516.0,5466
147,5870.0,0.05618372649155291,160.0,5478
148,5871.0,0.017797018436311922,160.0,5478
149,5911.0,0.06539140305931937,2157.0,6360
150,5912.0,0.17730431012577708,2157.0,6360
151,5913.0,0.301171824952538,2157.0,6360
152,5914.0,0.2696886922872984,2276.0,5916
153,5915.0,0.37271715668408195,2276.0,5916
154,5916.0,0.1658615380470385,2276.0,5916
155,5917.0,0.19173261298158126,2276.0,5916
156,5936.0,0.8844997201920072,1248.0,5937
157,5937.0,0.1155002798079928,1248.0,5937
158,5956.0,0.32399066725705944,830.0,5957
159,5957.0,0.6760093327429406,830.0,5957
160,5968.0,0.024573891828391606,441.0,5970
161,5969.0,0.16460310206212578,441.0,5970
162,5970.0,0.4161067701692503,441.0,5970
163,5971.0,0.9679426820665363,437.0,5971
164,5975.0,0.1516612381091371,1251.0,5977
165,5976.0,0.4650749678811098,1251.0,5977
166,5977.0,0.36742035690761166,1251.0,5977
167,6084.0,0.42392223897089876,2302.0,6084
168,6085.0,0.561328058419549,2302.0,6084
169,6086.0,0.05925064654697137,877.0,6086
170,6117.0,0.00030264690482004306,177.0,6119
171,6118.0,0.16693655058281154,177.0,6119
172,6119.0,0.002864630589882589,177.0,6119
173,6260.0,0.9383696850931815,699.0,6723
174,6261.0,0.17189731575708114,1176.0,5847
175,6320.0,0.0030177324400080356,119.0,6817
176,6351.0,0.7280931580128996,852.0,6352
177,6352.0,0.27190684198710025,852.0,6352
178,6357.0,0.05555151722031086,1125.0,6359
179,6358.0,0.31215537064832627,1125.0,6359
180,6359.0,0.6322931121313627,1125.0,6359
181,6360.0,0.4561324618623655,2157.0,6360
182,6361.0,0.31404654236138063,539.0,6362
183,6362.0,0.6618048782040935,539.0,6362
184,6363.0,0.024148579434525873,539.0,6362
185,6367.0,0.5761146935703232,913.0,6368
186,6368.0,0.4238853064296768,913.0,6368
187,6370.0,1.0,1163.0,6370
188,6385.0,0.6491784556107311,1154.0,6386
189,6386.0,0.3508215443892691,1154.0,6386
190,6387.0,1.0,904.0,6387
191,6411.0,0.2195591488645071,981.0,6916
192,6412.0,0.4564647207182076,981.0,6916
193,6544.0,0.12619827657218943,1289.0,6544
194,6545.0,0.29919148496960546,1289.0,6544
195,6547.0,0.014749702609552221,2302.0,6084
196,6548.0,0.6641252725711048,877.0,6086
197,6549.0,0.2766240808819238,877.0,6086
198,6580.0,0.06384286386223541,177.0,6119
199,6581.0,0.6604214931917758,177.0,6119
200,6582.0,0.06418411738446217,177.0,6119
201,6585.0,0.09444929534838374,2253.0,7098
202,6586.0,0.263462297250926,2253.0,7098
203,6587.0,0.07704791440878461,2253.0,7098
204,6723.0,0.06163031490681835,699.0,6723
205,6726.0,1.0,1143.0,6726
206,6815.0,0.04720608968804759,119.0,6817
207,6816.0,0.293016557373613,119.0,6817
208,6817.0,0.32206271357388694,119.0,6817
209,6857.0,0.22923767225065145,1096.0,6858
210,6858.0,0.7707623277493485,1096.0,6858
211,6859.0,0.9626977342780891,684.0,6860
212,6860.0,0.033409367434827565,684.0,6860
213,6867.0,0.16461895971958707,235.0,6867
214,6868.0,1.0,1136.0,6868
215,6869.0,0.29775834434141923,235.0,6867
216,6870.0,0.43779055008740514,235.0,6867
217,6871.0,0.0998321458515887,235.0,6867
218,6892.0,1.0,353.0,6892
219,6893.0,0.4626638533080093,436.0,6893
220,6894.0,0.5373361466919906,436.0,6893
221,6916.0,0.32013152985422516,981.0,6916
222,6917.0,0.003844600563060209,981.0,6916
223,7019.0,0.006173738447131658,114.0,7022
224,7020.0,0.18838244953190536,114.0,7022
225,7021.0,0.28791741027311935,114.0,7022
226,7022.0,0.018930869075626106,114.0,7022
227,7023.0,0.7543374187251551,1426.0,7024
228,7024.0,0.2456625812748448,1426.0,7024
229,7057.0,0.03632642210817652,1289.0,6544
230,7058.0,0.5382838163500286,1289.0,6544
231,7094.0,0.032226038528677226,177.0,6119
232,7095.0,0.009221658955335225,177.0,6119
233,7096.0,0.13163135577038235,584.0,7096
234,7097.0,0.8683686442296177,584.0,7096
235,7098.0,0.20544197034923853,2253.0,7098
236,7099.0,0.13120346327039337,2253.0,7098
237,7100.0,0.22839505937227386,2253.0,7098
238,7101.0,0.3263693092059516,2183.0,7649
239,7102.0,0.11752835375420609,2183.0,7649
240,7106.0,0.4184529632504436,1203.0,7106
241,7107.0,0.41446010857664906,1203.0,7106
242,7211.0,0.11935348248252337,883.0,7211
243,7212.0,0.8806465175174767,883.0,7211
244,7238.0,0.11569037613798366,589.0,7239
245,7239.0,0.8474913652412783,589.0,7239
246,7240.0,0.03681825862073778,589.0,7239
247,7274.0,0.7037033463489518,1087.0,7275
248,7275.0,0.29629665365104824,1087.0,7275
249,7278.0,0.392069099443001,418.0,7831
250,7344.0,0.0018410100751430553,119.0,6817
251,7345.0,0.3149741772327043,119.0,6817
252,7346.0,0.8318067913695046,500.0,7346
253,7347.0,0.0178817196165972,119.0,6817
254,7372.0,0.42481262800173814,314.0,7372
255,7386.0,0.04228522923192812,1305.0,7386
256,7387.0,0.8168316313242687,1305.0,7386
257,7388.0,0.14088313944380312,1305.0,7386
258,7390.0,0.0038928982870833104,684.0,6860
259,7438.0,0.20388069348040797,288.0,7440
260,7439.0,0.740878450045095,288.0,7440
261,7440.0,0.055240856474497085,288.0,7440
262,7527.0,0.033851864043216634,1386.0,8076
263,7528.0,0.17731754311352074,1386.0,8076
264,7529.0,0.13220076784413648,1386.0,8076
265,7544.0,0.1325462045414163,114.0,7022
266,7545.0,0.2756143016034191,114.0,7022
267,7546.0,0.09043502652738213,114.0,7022
268,7550.0,0.03950346556604295,193.0,7553
269,7551.0,0.19076499014429357,193.0,7553
270,7552.0,0.337097056652948,193.0,7553
271,7553.0,0.06183648375928882,193.0,7553
272,7560.0,0.6326472516783569,685.0,7561
273,7561.0,0.36735274832164316,685.0,7561
274,7646.0,0.37622732602976133,326.0,7646
275,7647.0,0.4332372076647699,326.0,7646
276,7648.0,0.19053546630546875,326.0,7646
277,7649.0,0.19065138460102332,2183.0,7649
278,7650.0,0.2427647502792263,2183.0,7649
279,7651.0,0.12268620215959251,2183.0,7649
280,7655.0,0.16708692817290727,1203.0,7106
281,7671.0,0.10411715346945864,580.0,8229
282,7770.0,1.0,1213.0,7770
283,7777.0,1.0,846.0,7777
284,7830.0,0.19776052742718764,418.0,7831
285,7831.0,0.41017037312981125,418.0,7831
286,7900.0,0.16819320863049525,500.0,7346
287,7926.0,0.5732830008823986,314.0,7372
288,7927.0,0.001904371115863234,314.0,7372
289,7932.0,0.9953053753170538,963.0,7932
290,7933.0,0.0046946246829461845,963.0,7932
291,7955.0,0.009915411306080287,113.0,7955
292,7956.0,0.006256046189956957,113.0,7955
293,8074.0,0.5354457182134543,448.0,8077
294,8075.0,0.4359301353118276,448.0,8077
295,8076.0,0.6566298249991261,1386.0,8076
296,8077.0,0.028624146474718122,448.0,8077
297,8089.0,0.1347260171796277,2214.0,8090
298,8090.0,0.16946987853272602,2214.0,8090
299,8091.0,0.09545983541715072,2214.0,8090
300,8092.0,0.02182095283946022,2214.0,8090
301,8093.0,0.002369200945215587,2214.0,8090
302,8097.0,0.09620663795644874,193.0,7553
303,8098.0,0.18559081617520642,193.0,7553
304,8099.0,0.08900054974577153,193.0,7553
305,8103.0,0.015175651139247447,137.0,9240
306,8107.0,0.31430195168360603,645.0,8107
307,8165.0,0.13154159907336715,840.0,8166
308,8166.0,0.43714537765669986,840.0,8166
309,8167.0,0.030981258682796494,732.0,8167
310,8198.0,0.0024917007022237287,88.0,8199
311,8199.0,0.16402385378528353,88.0,8199
312,8200.0,0.12314775399271372,88.0,8199
313,8201.0,0.13947077229650007,88.0,8199
314,8202.0,0.006021287205872096,88.0,8199
315,8203.0,0.11358322372193504,161.0,8209
316,8204.0,0.25122079421496707,161.0,8209
317,8205.0,0.20054677109670488,161.0,8209
318,8206.0,0.16877889596799125,161.0,8209
319,8207.0,0.10180357618336959,161.0,8209
320,8208.0,0.09666374604881087,161.0,8209
321,8209.0,0.06740299276622148,161.0,8209
322,8228.0,0.7428525724239415,580.0,8229
323,8229.0,0.15303027410659978,580.0,8229
324,8325.0,0.10945977060755091,731.0,8326
325,8326.0,0.8905402293924491,731.0,8326
326,8327.0,1.0,1255.0,8327
327,8328.0,1.0,523.0,8328
328,8333.0,0.4128653265513423,2180.0,8333
329,8334.0,0.5871346734486578,2180.0,8333
330,8390.0,0.17879804847451627,2242.0,8391
331,8391.0,0.47553130494148554,2242.0,8391
332,8392.0,0.34567064658399815,2242.0,8391
333,8460.0,1.0,1236.0,8460
334,8469.0,0.8859713019840557,1137.0,8469
335,8470.0,0.5457296324472918,369.0,8471
336,8471.0,0.05610082970665925,369.0,8471
337,8473.0,0.12575845188506715,409.0,8474
338,8474.0,0.2245566498934787,409.0,8474
339,8478.0,0.004424548974252013,826.0,8478
340,8479.0,0.27444115088262244,826.0,8478
341,8488.0,0.07333372356579823,1200.0,8489
342,8489.0,0.03318266928573135,1200.0,8489
343,8527.0,0.07813358763259258,113.0,7955
344,8528.0,0.5643996905802209,113.0,7955
345,8529.0,0.34129526429114915,113.0,7955
346,8538.0,0.5178400873278864,1334.0,8539
347,8539.0,0.4821599126721135,1334.0,8539
348,8636.0,0.4490818110176039,1942.0,8638
349,8637.0,0.3586237329658361,1942.0,8638
350,8638.0,0.1486810913774978,1942.0,8638
351,8639.0,0.04361336463906216,1942.0,8638
352,8655.0,0.012830647364920017,2214.0,8090
353,8656.0,0.1608147946197591,2214.0,8090
354,8657.0,0.3781964027600727,2214.0,8090
355,8658.0,0.024312270341067952,2214.0,8090
356,8665.0,0.11282698893972348,137.0,9240
357,8666.0,0.14378168234267172,137.0,9240
358,8667.0,0.18513939926721548,137.0,9240
359,8668.0,0.3513129873974847,137.0,9240
360,8670.0,0.8401022281121222,415.0,8670
361,8671.0,0.15989777188787782,415.0,8670
362,8672.0,0.685698048316394,645.0,8107
363,8701.0,0.1679724077669729,716.0,8703
364,8702.0,0.8097834010161735,716.0,8703
365,8703.0,0.0222441912168536,716.0,8703
366,8738.0,0.001968655765274172,840.0,8166
367,8739.0,0.4293443675046589,840.0,8166
368,8740.0,0.9690187413172036,732.0,8167
369,8769.0,0.19785367286883235,88.0,8199
370,8770.0,0.3067942735939206,88.0,8199
371,8771.0,0.052495200409338166,88.0,8199
372,8778.0,0.44878738760675135,783.0,8778
373,8779.0,0.5512126123932486,783.0,8778
374,8938.0,0.08202752143127158,1185.0,9511
375,8939.0,0.398428225087939,1185.0,9511
376,8964.0,0.9770788057552214,969.0,8964
377,8965.0,0.022921194244778512,969.0,8964
378,9041.0,0.1140286980159443,1137.0,8469
379,9042.0,0.39816953784604897,369.0,8471
380,9043.0,0.6197031731692494,478.0,9043
381,9044.0,1.0,320.0,9044
382,9045.0,0.21711892796305812,409.0,8474
383,9046.0,0.43256597025839605,409.0,8474
384,9050.0,0.29640679262477987,826.0,8478
385,9051.0,0.42472750751834565,826.0,8478
386,9055.0,3.0173942210543677e-05,6.0,11415
387,9056.0,0.0011365819691062755,6.0,11415
388,9060.0,0.0784640317494694,1200.0,8489
389,9061.0,0.523707461155261,1200.0,8489
390,9062.0,0.29131211424374,1200.0,8489
391,9069.0,1.0,1256.0,9069
392,9098.0,0.11550184152442305,743.0,9099
393,9099.0,0.8844981584755769,743.0,9099
394,9103.0,0.1328029769001036,310.0,9104
395,9104.0,0.03104140540247373,310.0,9104
396,9105.0,0.12109624090514923,310.0,9104
397,9142.0,0.004095747673688961,27.0,9714
398,9143.0,0.0013680946584135269,27.0,9714
399,9207.0,1.0,1557.0,9207
400,9208.0,0.29992192541570845,1273.0,9208
401,9209.0,0.7000780745842916,1273.0,9208
402,9212.0,0.9999999999999999,1943.0,9212
403,9213.0,0.3925684793006451,1944.0,9790
404,9214.0,0.3544308804606434,1944.0,9790
405,9215.0,0.23785974711111205,1944.0,9790
406,9239.0,0.006638089309655529,137.0,9240
407,9240.0,0.12914503816323933,137.0,9240
408,9241.0,0.055980163440762384,137.0,9240
409,9242.0,0.7401314765088918,1135.0,9242
410,9243.0,0.25986852349110834,1135.0,9242
411,9341.0,0.007701485145315777,88.0,8199
412,9343.0,0.013438442143526897,270.0,9922
413,9344.0,0.21790987346393934,270.0,9922
414,9345.0,0.2754847728233514,270.0,9922
415,9346.0,0.2342500254710232,270.0,9922
416,9347.0,0.03211134123710721,270.0,9922
417,9352.0,0.7391834566130506,816.0,9352
418,9353.0,0.2608165433869493,816.0,9352
419,9354.0,0.1058428758473162,579.0,10541
420,9510.0,0.0720982276831692,1185.0,9511
421,9511.0,0.4474460257976203,1185.0,9511
422,9540.0,0.3825814682309163,324.0,9540
423,9541.0,0.56155830580538,324.0,9540
424,9542.0,0.05586022596370367,324.0,9540
425,9550.0,0.15001574254000946,132.0,9550
426,9551.0,0.3309684920525551,132.0,9550
427,9552.0,0.43187030063175974,707.0,9552
428,9553.0,0.14209610631680417,707.0,9552
429,9620.0,0.38029682683075067,478.0,9043
430,9621.0,0.0034006889191054994,299.0,9623
431,9622.0,0.888601107519701,299.0,9623
432,9623.0,0.10799820356119355,299.0,9623
433,9626.0,0.0001392112001838069,6.0,11415
434,9627.0,0.002991818508450156,6.0,11415
435,9628.0,0.007385872794594433,6.0,11415
436,9629.0,0.014254468417396528,6.0,11415
437,9630.0,0.025846945896424826,6.0,11415
438,9631.0,0.03220164177196699,6.0,11415
439,9632.0,0.03358514878093476,6.0,11415
440,9633.0,0.02302970074921035,6.0,11415
441,9634.0,0.005579707021586247,6.0,11415
442,9635.0,0.00015509503843694813,6.0,11415
443,9636.0,0.00191727426639771,6.0,11415
444,9637.0,0.0057645683675877765,6.0,11415
445,9646.0,1.0,1044.0,9646
446,9647.0,0.04869157123884886,138.0,10233
447,9665.0,0.0011714742842103244,942.0,9665
448,9666.0,0.07612164804267962,295.0,9668
449,9667.0,0.5025460445090838,295.0,9668
450,9668.0,0.006199217606978414,295.0,9668
451,9671.0,0.3781279962776137,1349.0,9671
452,9672.0,0.04625602393539758,1270.0,10260
453,9677.0,0.015502874638301477,2281.0,10265
454,9678.0,0.18271907570210877,2281.0,10265
455,9680.0,0.2526517327759175,310.0,9104
456,9681.0,0.29258980995288736,310.0,9104
457,9682.0,0.1698178340634687,310.0,9104
458,9694.0,0.658616526439073,947.0,9695
459,9695.0,0.34138347356092696,947.0,9695
460,9696.0,1.0,1192.0,9696
461,9714.0,0.13084156792507035,27.0,9714
462,9715.0,0.19386904348599712,27.0,9714
463,9716.0,0.08671000019537883,27.0,9714
464,9717.0,0.05171521619226791,27.0,9714
465,9718.0,0.011096242223313322,27.0,9714
466,9779.0,1.0,1553.0,9779
467,9783.0,0.3578073564334534,1847.0,9783
468,9784.0,0.03625628914211152,1845.0,10387
469,9785.0,0.09485578470135361,1845.0,10387
470,9786.0,0.1284260818471331,819.0,9788
471,9787.0,0.14318636837284418,819.0,9788
472,9788.0,0.2676603545206941,819.0,9788
473,9789.0,0.4607271952593287,819.0,9788
474,9790.0,0.015140893127599607,1944.0,9790
475,9805.0,0.5537027174055751,1882.0,10407
476,9806.0,0.3997191500487136,1882.0,10407
477,9812.0,0.47984127919420644,1945.0,9813
478,9813.0,0.5201587208057936,1945.0,9813
479,9814.0,0.3380519136387366,179.0,9815
480,9815.0,0.5127839877066716,179.0,9815
481,9820.0,0.16350247171269788,1272.0,9820
482,9821.0,0.8364975282873021,1272.0,9820
483,9916.0,0.9418078270861466,851.0,9916
484,9917.0,0.0581921729138533,851.0,9916
485,9922.0,0.08453808696440128,270.0,9922
486,9923.0,0.054368006848154654,270.0,9922
487,9924.0,0.07860827380113504,270.0,9922
488,9925.0,0.009291177247360918,270.0,9922
489,9933.0,0.5423380727664169,579.0,10541
490,9934.0,0.23983765597968448,579.0,10541
491,9935.0,0.4564262595181005,1243.0,9936
492,9936.0,0.5435737404818994,1243.0,9936
493,10129.0,0.23358356071517183,2243.0,10131
494,10130.0,0.5747563633874688,2243.0,10131
495,10131.0,0.10571113418169689,2243.0,10131
496,10132.0,0.08594894171566247,2243.0,10131
497,10138.0,0.015273576016572957,132.0,9550
498,10139.0,0.31561748086955416,132.0,9550
499,10140.0,0.18812470852130836,132.0,9550
500,10141.0,0.42603359305143607,707.0,9552
501,10210.0,0.004198681816999264,6.0,11415
502,10211.0,0.019484672551736183,6.0,11415
503,10212.0,0.013838376695436326,6.0,11415
504,10213.0,0.021765173570060532,6.0,11415
505,10214.0,0.02741234369980688,6.0,11415
506,10215.0,0.020764177132709324,6.0,11415
507,10216.0,0.020153153189969977,6.0,11415
508,10217.0,0.026443236018121416,6.0,11415
509,10218.0,0.03805026299475184,6.0,11415
510,10219.0,0.04200887886613182,6.0,11415
511,10220.0,0.03318130023236274,6.0,11415
512,10221.0,0.026640759544688215,6.0,11415
513,10222.0,0.02674597075485938,6.0,11415
514,10223.0,0.027381181989649957,6.0,11415
515,10224.0,0.03531239210917618,6.0,11415
516,10225.0,0.014253293980406083,6.0,11415
517,10226.0,0.00020155979777990222,6.0,11415
518,10233.0,0.03719223293664493,138.0,10233
519,10234.0,0.5561042928915426,138.0,10233
520,10235.0,0.35801190293296375,138.0,10233
521,10238.0,0.009744950509098377,127.0,11442
522,10253.0,0.043392412031613425,942.0,9665
523,10254.0,0.9554361136841762,942.0,9665
524,10255.0,0.20537886151434825,295.0,9668
525,10256.0,0.2097542283269098,295.0,9668
526,10258.0,0.00406889388941394,633.0,10867
527,10259.0,0.6218720037223863,1349.0,9671
528,10260.0,0.9537439760646025,1270.0,10260
529,10261.0,0.008767503967956601,2202.0,10870
530,10262.0,0.1615199894767764,2202.0,10870
531,10263.0,0.3709694829432243,2171.0,10871
532,10265.0,0.4518423915685559,2281.0,10265
533,10266.0,0.34993565809103383,2281.0,10265
534,10300.0,0.08505725411752728,27.0,9714
535,10301.0,0.1562965888392625,27.0,9714
536,10302.0,0.13748888298800624,27.0,9714
537,10303.0,0.09348254674803708,27.0,9714
538,10304.0,0.03227329044500913,27.0,9714
539,10305.0,0.0014442028851319158,2173.0,10307
540,10306.0,0.6666637399887784,2173.0,10307
541,10307.0,0.33189205712608966,2173.0,10307
542,10381.0,1.0,1946.0,10381
543,10382.0,1.0,1947.0,10382
544,10385.0,0.16491708931974858,1847.0,9783
545,10386.0,0.4772755542467982,1847.0,9783
546,10387.0,0.8688879261565347,1845.0,10387
547,10388.0,0.9048718002395952,567.0,10388
548,10389.0,0.09512819976040472,567.0,10388
549,10407.0,0.04657813254571128,1882.0,10407
550,10408.0,0.0170844573739224,562.0,10411
551,10409.0,0.36631452704365147,562.0,10411
552,10410.0,0.6133608476382564,562.0,10411
553,10411.0,0.0032401679441697515,562.0,10411
554,10414.0,0.5022860660288998,202.0,11024
555,10415.0,0.25741772124909545,202.0,11024
556,10416.0,1.0,615.0,10416
557,10417.0,0.1491640986545918,179.0,9815
558,10418.0,0.0034987415777971956,631.0,10418
559,10483.0,0.3363032390565061,996.0,11083
560,10541.0,0.11198139540658247,579.0,10541
561,10732.0,0.09704034657034666,760.0,10732
562,10733.0,0.9029596534296533,760.0,10732
563,10734.0,0.7654509715111277,1036.0,10734
564,10735.0,0.23454902848887235,1036.0,10734
565,10816.0,0.07353779514146866,1123.0,11410
566,10817.0,0.07786998960799703,758.0,11411
567,10818.0,0.4863310880312301,758.0,11411
568,10819.0,0.002113763478294891,6.0,11415
569,10823.0,0.005048962066328764,6.0,11415
570,10824.0,0.030029237013759924,6.0,11415
571,10825.0,0.036669738535265554,6.0,11415
572,10826.0,0.04040799874613071,6.0,11415
573,10827.0,0.035050089425488574,6.0,11415
574,10828.0,0.04035513243415857,6.0,11415
575,10829.0,0.026596372158808602,6.0,11415
576,10830.0,0.01824924692930314,6.0,11415
577,10831.0,0.024788380377426412,6.0,11415
578,10832.0,0.7000081718725281,712.0,10832
579,10833.0,0.1660432674030829,712.0,10832
580,10834.0,0.007829748803711295,712.0,10832
581,10839.0,0.0012918474147163512,170.0,10840
582,10840.0,0.10915307481235922,170.0,10840
583,10842.0,0.09618767311155191,899.0,11435
584,10843.0,0.2891124261433372,636.0,10843
585,10844.0,0.7108875738566628,636.0,10843
586,10845.0,0.007752974338017795,127.0,11442
587,10846.0,0.21556196837485622,127.0,11442
588,10847.0,0.22665822234032698,127.0,11442
589,10848.0,0.07107558944524875,127.0,11442
590,10865.0,0.13582806392708963,633.0,10867
591,10866.0,0.46174761541206616,633.0,10867
592,10867.0,0.39835542677143027,633.0,10867
593,10868.0,0.47363744598033297,2202.0,10870
594,10869.0,0.787512791298783,1014.0,10869
595,10870.0,0.2629010516379578,2202.0,10870
596,10871.0,0.6290305170567755,2171.0,10871
597,10873.0,1.0,941.0,10873
598,10886.0,0.9893430494340307,951.0,10887
599,10887.0,0.010656950565969258,951.0,10887
600,10897.0,0.9424796488899346,952.0,10897
601,10898.0,0.032604733937970184,952.0,10897
602,10907.0,0.0013154498023539216,2254.0,11506
603,10908.0,0.023081451031806827,2254.0,11506
604,10909.0,0.01570552450802774,27.0,9714
